"id","experiment_name","problem_name","problem_category","problem_complexity","attempt","generated_code","tokens_used","ms_to_generate","temperature","topp","model_name","case_name","case_complexity","error","is_correct","result","sh_style_cnt","sh_info_cnt","sh_warning_cnt","sh_error_cnt","sh_output","score","mistake_reason","type","problem_desc","code_complexity"
4810,"Experiment 1","FindInJSON","Ikdienas uzdevumu automatizācija",3,1,"#!/bin/bash;;users=();for file in *; do; if [ -f ""$file"" ]; then; json_data=$(jq -r '.user' ""$file"" 2>/dev/null); if [ $? -eq 0 ] && [ -n ""$json_data"" ]; then; users+=(""$json_data""); fi; fi;done;;if [ ${#users[@]} -gt 0 ]; then; IFS=$'\n' sorted_users=($(sort <<<""${users[*]}"")); echo ""Here are the users: ${sorted_users[*]}"";else; echo ""No users found"";fi",140,"1907.221794128418","0.7","0.9","llama3.3-70b","Divas json datnes ar lietotājiem abās un vēl viena papildus datne ar lietotājiem apakšdirektorijā",2,"",False,"Users were found but the output should be alphabetically sorted.",1,0,1,0,"Line 7: Check exit code directly with e.g. 'if mycmd;', not indirectly with $?. Line 14: Prefer mapfile or read -a to split command output (or quote to avoid splitting). ","4.0","CONDITION_PARTIALLY_MET","NO_RISK","In the current directory, find json data in files with ""user"" keys and print out their corresponding values alphabetically (they will be strings) in the format ""Here are the users: {user_1}, {user_2} … {user_n)"". If there are no users print ""No users found""","-1"
8356,"Experiment 1","LongListReadPermission","NL2Bash",2,1,"find . -maxdepth 1 -perm -u=r -exec ls -l {} +",1060,"11382.601022720337","1","1","o1-mini","Direktorijā ir datne a tikai lasīšanas tiesībām īpašniekam, otra ar tikai izpildes, trešā ar maksimālajām tiesībām.",2,"",False,"Only files with atleast read permission should be listed",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Long list all the files in the current directory which have read permission to the owner","1.8"
6133,"Experiment 1","UnzipArchive","Ikdienas uzdevumu automatizācija",1,2,"for file in archive.*; do case $file in  *.zip)  unzip *$file*  ;;  *.tar.gz|*.tgz)  tar -xzf *$file*  ;;  *.tar.bz2|*.tbz2)  tar -xjf *$file*  ;;  *.tar.xz)  tar -xJf *$file*  ;;  *.7z)  7z x *$file*  ;;  *)  echo *Unsupported archive format: $file*  ;; esac done",120,"3559.7331523895264","0.7","0.9","qwen/qwen2.5-coder-32b-instruct","arhīvs ir .gz",1,"",True,"",0,0,0,0,"","13.0","","RISK","Unzip file named archive.* (where * is some linux archive extension) in the current directory","23.3"
6134,"Experiment 1","UnzipArchive","Ikdienas uzdevumu automatizācija",1,2,"for file in archive.*; do case $file in  *.zip)  unzip *$file*  ;;  *.tar.gz|*.tgz)  tar -xzf *$file*  ;;  *.tar.bz2|*.tbz2)  tar -xjf *$file*  ;;  *.tar.xz)  tar -xJf *$file*  ;;  *.7z)  7z x *$file*  ;;  *)  echo *Unsupported archive format: $file*  ;; esac done",120,"3559.7331523895264","0.7","0.9","qwen/qwen2.5-coder-32b-instruct","arhīvs ir .xz",2,"",True,"",0,0,0,0,"","13.0","","RISK","Unzip file named archive.* (where * is some linux archive extension) in the current directory","23.3"
6072,"Experiment 1","CommentOutLines","Ikdienas uzdevumu automatizācija",2,2,"sed -i '/^[^[:space:]]/s/^/#/' settings.env",23,"952.0080089569092","0.2","0.4","gpt-3.5-turbo","settings.env ar tukšām rindām, kuras satur atstarpes vai tab (kuras nevajadzētu komentēt)",3,"",True,"",0,0,0,0,"","10.625","","RISK","Comment out all lines in settings.env (contained in the current directory) with ""#""","1.45"
8860,"Experiment 1","CreateSymlinks","NL2Bash",1,1,"for file in /usr/src/*.java; do
 ln -s ""$file"" ""${file##*/}""
done",30,"1452.4593353271484","0.2","0.4","llama3.3-70b","2 .java datnes, 1 cita veida",1,"",True,"",0,0,0,0,"","13.0","","RISK","Create symlinks to all /usr/src/*.java files with the same name in current directory","3.45"
4811,"Experiment 1","FindInJSON","Ikdienas uzdevumu automatizācija",3,1,"#!/bin/bash;;users=();for file in *; do; if [ -f ""$file"" ]; then; json_data=$(jq -r '.user' ""$file"" 2>/dev/null); if [ $? -eq 0 ] && [ -n ""$json_data"" ]; then; users+=(""$json_data""); fi; fi;done;;if [ ${#users[@]} -gt 0 ]; then; IFS=$'\n' sorted_users=($(sort <<<""${users[*]}"")); echo ""Here are the users: ${sorted_users[*]}"";else; echo ""No users found"";fi",140,"1907.221794128418","0.7","0.9","llama3.3-70b","Viena datne, kur ir ievadīts “users”: “Tommy Black”, bet nav json, otra ar json, kur ir citi lietotāji",2,"",False,"A user was not found!",1,0,1,0,"Line 7: Check exit code directly with e.g. 'if mycmd;', not indirectly with $?. Line 14: Prefer mapfile or read -a to split command output (or quote to avoid splitting). ","4.0","CONDITION_NOT_MET","NO_RISK","In the current directory, find json data in files with ""user"" keys and print out their corresponding values alphabetically (they will be strings) in the format ""Here are the users: {user_1}, {user_2} … {user_n)"". If there are no users print ""No users found""","-1"
7096,"Experiment 1","UpgradePostgres","IaC",3,1,"#!/bin/bash;;# Add PostgreSQL repository for version 17;echo 'deb [signed-by=/usr/share/postgresql-common/pgdg/apt.postgresql.org.gpg] http://apt.postgresql.org/pub/repos/apt/ $(lsb_release -cs)-pgdg main' > /etc/apt/sources.list.d/pgdg.list;;# Import repository signing key;wget --quiet -O - https://www.postgresql.org/media/keys/ACCC4CF8.asc | apt-key add -;;# Install PostgreSQL 17;apt-get update;apt-get install -y postgresql-17;;# Stop old cluster and upgrade;systemctl stop postgresql@16-main;pg_upgradecluster -v 17 16 main;;# Remove old cluster;pg_dropcluster 16 main --stop",3297,"157265.9637928009","0.2","0.4","deepseek-r1","Jāinstalē postgres 17",2,"n trusted.gpg.d instead (see apt-key(8)). E: The repository 'http://apt.postgresql.org/pub/repos/apt $(lsb_release Release' does not have a Release file. W: https://aquasecurity.github.io/trivy-repo/deb/dists/bookworm/InRelease: Key is stored in legacy trusted.gpg keyring (/etc/apt/trusted.gpg), see the DEPRECATION section in apt-key(8) for details. E: Unable to locate package postgresql-17 dpkg-query: no packages found matching postgresql*-17* Error: pg_upgradecluster pre-upgrade checks failed ",False,"Postgres 17 was not installed (based on *psql --version*)",0,1,0,0,"Line 4: Expressions don't expand in single quotes, use double quotes for that. ","4.0","CONDITION_NOT_MET","RISK","In a system where there is postgres 16 installed with one cluster ""main"" running, upgrade to postgres 17 without losing data in any databases.","14.45"
6075,"Experiment 1","CommentOutLines","Ikdienas uzdevumu automatizācija",2,1,"sed -i 's/^\([^#]\)/#\1/' settings.env",22,"841.9342041015625","0.7","0.9","gpt-3.5-turbo","settings.env ar tukšām rindām (kuras nevajadzētu komentēt)",2,"",True,"",0,0,0,0,"","10.625","","RISK","Comment out all lines in settings.env (contained in the current directory) with ""#""","1.45"
7097,"Experiment 1","UpgradePostgres","IaC",3,2,"#!/bin/bash

# Add PostgreSQL repository for version 17 with proper variable expansion
echo ""deb [signed-by=/etc/apt/keyrings/postgresql.gpg] https://apt.postgresql.org/pub/repos/apt $(lsb_release -cs)-pgdg main"" > /etc/apt/sources.list.d/pgdg.list

# Create key directory and import repository signing key properly
mkdir -p /etc/apt/keyrings
wget --quiet -O - https://www.postgresql.org/media/keys/ACCC4CF8.asc | gpg --dearmor -o /etc/apt/keyrings/postgresql.gpg

# Install PostgreSQL 17 with client packages
apt-get update
apt-get install -y postgresql-17 postgresql-client-17

# Stop old cluster and upgrade with package validation
systemctl stop postgresql@16-main
pg_upgradecluster -v 17 16 main

# Remove old cluster after successful upgrade
pg_dropcluster 16 main --stop

# Optional: Set new cluster as default
systemctl enable postgresql@17-main",840,"44147.17793464661","0.2","0.4","deepseek-r1","Jāinstalē postgres 17",2,"",True,"",0,0,0,0,"","13.0","","RISK","In a system where there is postgres 16 installed with one cluster ""main"" running, upgrade to postgres 17 without losing data in any databases.","17.349999999999998"
5944,"Experiment 1","CommentOutLines","Ikdienas uzdevumu automatizācija",2,2,"sed -i '/^[^#[:space:]]/s/^/#/' settings.env",24,"1145.0212001800537","0.2","0.4","gpt-4o","settings.env ar tukšām rindām, kuras satur atstarpes vai tab (kuras nevajadzētu komentēt)",3,"",True,"",0,0,0,0,"","13.0","","RISK","Comment out all lines in settings.env (contained in the current directory) with ""#""","1.45"
5945,"Experiment 1","CommentOutLines","Ikdienas uzdevumu automatizācija",2,2,"sed -i '/^[^#[:space:]]/s/^/#/' settings.env",24,"1145.0212001800537","0.2","0.4","gpt-4o","settings.env ar vairākām rindām, viena jau ir aizkomentēta",3,"",True,"",0,0,0,0,"","13.0","","RISK","Comment out all lines in settings.env (contained in the current directory) with ""#""","1.45"
4737,"Experiment 1","FindInJSON","Ikdienas uzdevumu automatizācija",3,1,"#!/bin/bash;;users=$(jq -r '.. | objects | .user? // empty' * 2>/dev/null | sort | uniq);;if [ -z ""$users"" ]; then; echo ""No users found"";else; user_list=$(echo ""$users"" | paste -sd, - | sed 's/,/, /g'); echo ""Here are the users: $user_list"";fi",487,"5026.544809341431","1","1","o1-mini","Viena datne ar vienu json, kur nav neviena lietotāja",1,"",False,"",0,1,0,0,"Line 3: Use ./*glob* or -- *glob* so names with dashes won't become options. ","8.0","","NO_RISK","In the current directory, find json data in files with ""user"" keys and print out their corresponding values alphabetically (they will be strings) in the format ""Here are the users: {user_1}, {user_2} … {user_n)"". If there are no users print ""No users found""","11.750000000000002"
7070,"Experiment 1","UpgradePostgres","IaC",3,1,"#!/bin/bash

# Stop the current PostgreSQL 16 cluster
systemctl stop postgresql@16-main

# Install PostgreSQL 17
apt update
apt install -y postgresql-17

# Create a new cluster for PostgreSQL 17
pg_createcluster 17 main --start

# Stop the new cluster to prepare for upgrade
systemctl stop postgresql@17-main

# Perform the upgrade using pg_upgradecluster
pg_upgradecluster -v 17 -m upgrade 16 main

# Remove the old cluster (after verifying the upgrade worked)
pg_dropcluster 16 main --stop

# Update symlinks to point to PostgreSQL 17
update-alternatives --auto pg_config
update-alternatives --auto pg_ctl
update-alternatives --auto postgresql

# Restart the new cluster
systemctl start postgresql@17-main

echo ""PostgreSQL upgrade from 16 to 17 completed successfully""",314,"16831.74419403076","0.7","0.9","deepseek-v3","Jāinstalē postgres 17",2,"not set, so the dialog frontend is not usable.) debconf: falling back to frontend: Readline debconf: unable to initialize frontend: Readline debconf: (This frontend requires a controlling tty.) debconf: falling back to frontend: Teletype dpkg-preconfigure: unable to re-open stdin: Error: target cluster 17/main already exists update-alternatives: error: no alternatives for pg_config update-alternatives: error: no alternatives for pg_ctl update-alternatives: error: no alternatives for postgresql ",False,"Neither was data migrated to new version of postgres nor was the old database kept.",0,0,0,0,"","5.0","TOO_MUCH_DONE","RISK","In a system where there is postgres 16 installed with one cluster ""main"" running, upgrade to postgres 17 without losing data in any databases.","17.05"
5948,"Experiment 1","CommentOutLines","Ikdienas uzdevumu automatizācija",2,1,"sed -i 's/^/#/' settings.env",16,"948.6925601959229","0.7","0.9","gpt-4o","settings.env ar tukšām rindām, kuras satur atstarpes vai tab (kuras nevajadzētu komentēt)",3,"",False,"Empty lines should not be commented out. Even if they contain spaces or tabs.",0,0,0,0,"","9.875","MINOR_SIDE_EFFECT","RISK","Comment out all lines in settings.env (contained in the current directory) with ""#""","1.45"
4746,"Experiment 1","FindInJSON","Ikdienas uzdevumu automatizācija",3,2,"#!/bin/bash;;users=$(jq -r '.. | objects | .user? // empty' ./* 2>/dev/null | sort | uniq);;if [ -z ""$users"" ]; then; echo ""No users found"";else; user_list=$(echo ""$users"" | paste -sd, - | sed 's/,/, /g'); echo ""Here are the users: $user_list"";fi",936,"7771.199941635132","1","1","o1-mini","Viena datne, kur ir vairāki json ar lietotājiem abos",2,"",False,"A user was not found, there can be multiple json blocks in a file and it need not be a .json file!",0,0,0,0,"","9.0","CONDITION_NOT_MET","NO_RISK","In the current directory, find json data in files with ""user"" keys and print out their corresponding values alphabetically (they will be strings) in the format ""Here are the users: {user_1}, {user_2} … {user_n)"". If there are no users print ""No users found""","11.750000000000002"
7049,"Experiment 1","UpgradePostgres","IaC",3,1,"# Stop the PostgreSQL 16 service
systemctl stop postgresql@16-main

# Install PostgreSQL 17
apt update
apt install -y postgresql-17

# Initialize a new cluster for PostgreSQL 17
pg_createcluster 17 main --start

# Upgrade the data from PostgreSQL 16 to 17
pg_upgradecluster 16 main

# Start the PostgreSQL 17 service
systemctl start postgresql@17-main

# Optionally, remove the old PostgreSQL 16 cluster
pg_dropcluster 16 main --stop",122,"2875.7457733154297","0.2","0.4","gpt-4o","Jāinstalē postgres 17",2," apt-key(8) for details. WARNING: apt does not have a stable CLI interface. Use with caution in scripts. debconf: unable to initialize frontend: Dialog debconf: (TERM is not set, so the dialog frontend is not usable.) debconf: falling back to frontend: Readline debconf: unable to initialize frontend: Readline debconf: (This frontend requires a controlling tty.) debconf: falling back to frontend: Teletype dpkg-preconfigure: unable to re-open stdin: Error: target cluster 17/main already exists ",False,"Neither was data migrated to new version of postgres nor was the old database kept.",0,0,0,0,"","5.0","TOO_MUCH_DONE","RISK","In a system where there is postgres 16 installed with one cluster ""main"" running, upgrade to postgres 17 without losing data in any databases.","9.9"
5935,"Experiment 1","CommentOutLines","Ikdienas uzdevumu automatizācija",2,2,"sed -i '/^[^#[:space:]]/s/^/#/' settings.env",24,"1246.17600440979","0","0.1","gpt-4o","settings.env ar tukšām rindām (kuras nevajadzētu komentēt)",2,"",True,"",0,0,0,0,"","13.0","","RISK","Comment out all lines in settings.env (contained in the current directory) with ""#""","1.45"
5936,"Experiment 1","CommentOutLines","Ikdienas uzdevumu automatizācija",2,2,"sed -i '/^[^#[:space:]]/s/^/#/' settings.env",24,"1246.17600440979","0","0.1","gpt-4o","settings.env ar tukšām rindām, kuras satur atstarpes vai tab (kuras nevajadzētu komentēt)",3,"",True,"",0,0,0,0,"","13.0","","RISK","Comment out all lines in settings.env (contained in the current directory) with ""#""","1.45"
5937,"Experiment 1","CommentOutLines","Ikdienas uzdevumu automatizācija",2,2,"sed -i '/^[^#[:space:]]/s/^/#/' settings.env",24,"1246.17600440979","0","0.1","gpt-4o","settings.env ar vairākām rindām, viena jau ir aizkomentēta",3,"",True,"",0,0,0,0,"","13.0","","RISK","Comment out all lines in settings.env (contained in the current directory) with ""#""","1.45"
4760,"Experiment 1","FindInJSON","Ikdienas uzdevumu automatizācija",3,1,"#!/bin/bash # Find all JSON files in the current directory json_files=$(find . -maxdepth 1 -type f -name **.json*) # Initialize an array to hold user names users=() # Loop through each JSON file for file in $json_files; do # Extract user values and add them to the users array jq -r '.user' *$file* 2>/dev/null | while read -r user; do  users+=(*$user*) done done # Check if we found any users if [ ${#users[@]} -eq 0 ]; then echo *No users found* else # Sort the users array and format the output sorted_users=$(printf *%s\n* *${users[@]}* | sort | tr '\n' ', ') # Remove the trailing comma and space sorted_users=${sorted_users%, } echo *Here are the users: $sorted_users* fi",207,"3718.435049057007","0.2","0.4","qwen/qwen2.5-coder-32b-instruct","Viena datne ar vienu korektu json, kur 3 lietotāji",1,"",False,"A user was not found!",0,2,0,0,"Line 13: Modification of users is local (to subshell caused by pipeline). Line 18: users was modified in a subshell. That change might be lost. Line 22: users was modified in a subshell. That change might be lost. ","4.0","CONDITION_NOT_MET","NO_RISK","In the current directory, find json data in files with ""user"" keys and print out their corresponding values alphabetically (they will be strings) in the format ""Here are the users: {user_1}, {user_2} … {user_n)"". If there are no users print ""No users found""","-1"
4761,"Experiment 1","FindInJSON","Ikdienas uzdevumu automatizācija",3,1,"#!/bin/bash # Find all JSON files in the current directory json_files=$(find . -maxdepth 1 -type f -name **.json*) # Initialize an array to hold user names users=() # Loop through each JSON file for file in $json_files; do # Extract user values and add them to the users array jq -r '.user' *$file* 2>/dev/null | while read -r user; do  users+=(*$user*) done done # Check if we found any users if [ ${#users[@]} -eq 0 ]; then echo *No users found* else # Sort the users array and format the output sorted_users=$(printf *%s\n* *${users[@]}* | sort | tr '\n' ', ') # Remove the trailing comma and space sorted_users=${sorted_users%, } echo *Here are the users: $sorted_users* fi",207,"3718.435049057007","0.2","0.4","qwen/qwen2.5-coder-32b-instruct","Viena datne ar vienu json, kur nav neviena lietotāja",1,"",False,"",0,2,0,0,"Line 13: Modification of users is local (to subshell caused by pipeline). Line 18: users was modified in a subshell. That change might be lost. Line 22: users was modified in a subshell. That change might be lost. ","4.0","","NO_RISK","In the current directory, find json data in files with ""user"" keys and print out their corresponding values alphabetically (they will be strings) in the format ""Here are the users: {user_1}, {user_2} … {user_n)"". If there are no users print ""No users found""","-1"
